movie_id,person_name,role,debut_year,years_active,last_five_films,last_five_ids
985939,Virginia Gardner,Actor,2015,10,A Breed Apart (2025) as Actor; F Marry Kill (2025) as Actor; Beautiful Wedding (2024) as Actor; See You on Venus (2023) as Actor; See You on Venus (2023) as Executive Producer,1303055; 1200801; 1096342; 1122932; 1122932
985939,Jeffrey Dean Morgan,Actor,1991,34,Neighborhood Watch (2025) as Actor; Bloody Axe Wound (2024) as Actor; Bloody Axe Wound (2024) as Producer; Mafia Wars (2024) as Actor; The Walking Dead: The Return (2024) as Actor,1208983; 1396558; 1396558; 1273487; 1246596
545611,Daniel Scheinert,Director,2007,18,Untitled Daniels Project (2026) as Writer; Untitled Daniels Project (2026) as Director; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Actor; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Thanks; Everything Everywhere All at Once (2022) as Actor,1252357; 1252357; 1258497; 1258497; 545611
545611,Daniel Kwan,Director,2009,16,"Untitled Daniels Project (2026) as Director; Untitled Daniels Project (2026) as Writer; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Actor; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Thanks; Soul of a Nation Presents: Together As One: Celebrating Asian American, Native Hawaiian and Pacific Islander Heritage (2022) as Actor",1252357; 1252357; 1258497; 1258497; 979902
545611,Mike Larocca,Producer,2014,11,Thomas Crown Affair (2027) as Producer; The Legend of Ochi (2025) as Executive Producer; The Electric State (2025) as Producer; All Fun and Games (2023) as Executive Producer; Extraction 2 (2023) as Producer,615121; 896536; 777443; 926599; 697843
545611,Daniel Scheinert,Producer,2007,18,Untitled Daniels Project (2026) as Writer; Untitled Daniels Project (2026) as Director; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Actor; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Thanks; Everything Everywhere All at Once (2022) as Actor,1252357; 1252357; 1258497; 1258497; 545611
545611,Tim Headington,Producer,2009,16,"The History of Sound (2026) as Executive Producer; Together (2025) as Producer; Sorry, Baby (2025) as Executive Producer; Eye for an Eye (2025) as Producer; Magic Farm (2025) as Executive Producer",891584; 1242011; 1205515; 1199869; 1309962
545611,Daniel Kwan,Producer,2009,16,"Untitled Daniels Project (2026) as Director; Untitled Daniels Project (2026) as Writer; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Actor; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Thanks; Soul of a Nation Presents: Together As One: Celebrating Asian American, Native Hawaiian and Pacific Islander Heritage (2022) as Actor",1252357; 1252357; 1258497; 1258497; 979902
545611,Virginie Besson-Silla,Producer,2001,24,"Dracula (2025) as Producer; Timpi Tampa (2025) as Co-Producer; June and John (2025) as Producer; Donald Trump, Dieu et les siens (2024) as Producer; Weekend in Taipei (2024) as Producer",1246049; 1430846; 1216571; 1384078; 1167271
545611,Jonathan Wang,Producer,2012,13,The Legend of Ochi (2025) as Producer; The New Face of Hollywood – A Soul of a Nation Presentation (2023) as Actor; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Actor; Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once (2022) as Thanks; Everything Everywhere All at Once (2022) as Producer,896536; 1140858; 1258497; 1258497; 545611
545611,Anthony Russo,Producer,1997,28,Avengers: Secret Wars (2027) as Director; Avengers: Secret Wars (2027) as Producer; Avengers: Doomsday (2026) as Producer; Avengers: Doomsday (2026) as Director; The Legend of Ochi (2025) as Executive Producer,1003598; 1003598; 1003596; 1003596; 896536
545611,Joe Russo,Producer,1997,28,Avengers: Secret Wars (2027) as Director; Avengers: Secret Wars (2027) as Producer; Avengers: Doomsday (2026) as Director; Avengers: Doomsday (2026) as Producer; The Legend of Ochi (2025) as Executive Producer,1003598; 1003598; 1003596; 1003596; 896536
545611,Michelle Yeoh,Actor,1984,41,Avatar 5 (2031) as Actor; Avatar 4 (2029) as Actor; Wicked: For Good (2025) as Actor; Star Trek: Section 31 (2025) as Actor; Star Trek: Section 31 (2025) as Executive Producer,393209; 216527; 967941; 1114894; 1114894
545611,Stephanie Hsu,Actor,2014,11,The Wild Robot (2024) as Actor; Dìdi (弟弟) (2024) as Actor; Dìdi (弟弟) (2024) as Thanks; The Fall Guy (2024) as Actor; Leo (2023) as Actor,1184918; 1158915; 1158915; 746036; 1075794
545611,Ke Huy Quan,Actor,1984,41,"Zootopia 2 (2025) as Actor; The Electric State (2025) as Actor; Love Hurts (2025) as Actor; Music by John Williams (2024) as Actor; Arnold & Sly: Rivals, Friends, Icons (2024) as Actor",1084242; 777443; 1226406; 1076708; 1275176
436270,Jaume Collet-Serra,Director,2005,20,The Woman in the Yard (2025) as Director; The Woman in the Yard (2025) as Executive Producer; Carry-On (2024) as Director; Carry-On (2024) as Executive Producer; Retribution (2023) as Producer,1244944; 1244944; 1005331; 1005331; 762430
436270,Hiram Garcia,Producer,2015,10,Untitled Jumanji: The Next Level Sequel (2026) as Producer; Moana (2026) as Producer; The Smashing Machine (2025) as Producer; Andy Kaufman Is Me (2025) as Producer; Red One (2024) as Story,1260649; 1108427; 760329; 1465763; 845781
436270,Beau Flynn,Producer,1997,28,Moana (2026) as Producer; The Smashing Machine (2025) as Producer; Murder Mystery 2 (2023) as Executive Producer; Black Adam (2022) as Producer; Red Notice (2021) as Producer,1108427; 760329; 638974; 436270; 512195
436270,Dany Garcia,Producer,2008,17,Untitled Jumanji: The Next Level Sequel (2026) as Producer; Moana (2026) as Producer; The Smashing Machine (2025) as Producer; Andy Kaufman Is Me (2025) as Producer; Red One (2024) as Producer,1260649; 1108427; 760329; 1465763; 845781
436270,Dwayne Johnson,Producer,1996,29,Untitled Jumanji: The Next Level Sequel (2026) as Producer; Moana (2026) as Actor; Moana (2026) as Producer; The Smashing Machine (2025) as Actor; The Smashing Machine (2025) as Producer,1260649; 1108427; 1108427; 760329; 760329
436270,Dwayne Johnson,Actor,1996,29,Untitled Jumanji: The Next Level Sequel (2026) as Producer; Moana (2026) as Actor; Moana (2026) as Producer; The Smashing Machine (2025) as Actor; The Smashing Machine (2025) as Producer,1260649; 1108427; 1108427; 760329; 760329
436270,Aldis Hodge,Actor,1995,30,The Dutchman (2025) as Actor; Justice League: Crisis on Infinite Earths Part Three (2024) as Actor; Justice League: Crisis on Infinite Earths Part Two (2024) as Actor; Parallel (2024) as Actor; Parallel (2024) as Producer,1180417; 1209290; 1209288; 876911; 876911
436270,Noah Centineo,Actor,2009,16,"Our Hero, Balthazar (2025) as Actor; Our Hero, Balthazar (2025) as Executive Producer; Warfare (2025) as Actor; Dream Scenario (2023) as Actor; Kali Karate: The 2nd Beginning (2023) as Actor",1465557; 1465557; 1241436; 823482; 1148461
615777,Damien Chazelle,Director,2009,16,Life Is the Greatest Odyssey (2023) as Director; The Costumes of Babylon. (2023) as Actor; A Panoramic Canvas Called Babylon (2023) as Actor; Babylon (2022) as Writer; Babylon (2022) as Director,1263100; 1118075; 1118071; 615777; 615777
615777,Marc Platt,Producer,1987,38,Wicked: For Good (2025) as Producer; How to Train Your Dragon (2025) as Producer; Snow White (2025) as Producer; Wicked (2024) as Producer; Defying Gravity: The Curtain Rises on Wicked (2024) as Actor,967941; 1087192; 447273; 402431; 1290034
615777,Olivia Hamilton,Producer,2013,12,A Panoramic Canvas Called Babylon (2023) as Actor; Babylon (2022) as Actor; Babylon (2022) as Producer; Narrow (2021) as Associate Producer; The Truth About Santa Claus (2020) as Actor,1118071; 615777; 615777; 738008; 877056
615777,Matthew Plouffe,Producer,2006,19,A Panoramic Canvas Called Babylon (2023) as Actor; Babylon (2022) as Producer; The Violent Heart (2020) as Producer; Brittany Runs a Marathon (2019) as Producer; The Best of Enemies (2019) as Producer,1118071; 615777; 681437; 529862; 458131
615777,Diego Calva,Actor,2015,10,On Swift Horses (2025) as Actor; Video Game Auteur (2025) as Actor; City of Dreams (2024) as Actor; Bird Box Barcelona (2023) as Actor; A Panoramic Canvas Called Babylon (2023) as Actor,1092506; 1418566; 901059; 805320; 1118071
615777,Margot Robbie,Actor,2008,17,Wuthering Heights (2026) as Actor; Wuthering Heights (2026) as Producer; A Big Bold Beautiful Journey (2025) as Actor; Borderline (2025) as Executive Producer; My Old Ass (2024) as Producer,1316092; 1316092; 1241921; 1013482; 947891
615777,Brad Pitt,Actor,1987,38,Apocalypse in the Tropics (2025) as Executive Producer; F1 (2025) as Actor; F1 (2025) as Producer; Bono: Stories of Surrender (2025) as Producer; One to One: John & Yoko (2025) as Executive Producer,1320400; 911430; 911430; 1440718; 1320392
718930,David Leitch,Director,1997,28,How to Rob a Bank (2026) as Director; How to Rob a Bank (2026) as Producer; Nobody 2 (2025) as Producer; Wick Is Pain (2025) as Actor; Love Hurts (2025) as Producer,1437511; 1437511; 1007734; 1472668; 1226406
718930,Kelly McCormick,Producer,1999,26,How to Rob a Bank (2026) as Producer; Nobody 2 (2025) as Producer; Love Hurts (2025) as Producer; The Fall Guy (2024) as Producer; Violent Night (2022) as Producer,1437511; 1007734; 1226406; 746036; 899112
718930,Antoine Fuqua,Producer,1992,33,Michael (2025) as Director; Rob Peace (2024) as Producer; The Equalizer 3 (2023) as Producer; The Equalizer 3 (2023) as Director; Emancipation (2022) as Director,936075; 1084514; 926393; 926393; 715931
718930,David Leitch,Producer,1997,28,How to Rob a Bank (2026) as Director; How to Rob a Bank (2026) as Producer; Nobody 2 (2025) as Producer; Wick Is Pain (2025) as Actor; Love Hurts (2025) as Producer,1437511; 1437511; 1007734; 1472668; 1226406
718930,Brad Pitt,Actor,1987,38,Apocalypse in the Tropics (2025) as Executive Producer; F1 (2025) as Actor; F1 (2025) as Producer; Bono: Stories of Surrender (2025) as Producer; One to One: John & Yoko (2025) as Executive Producer,1320400; 911430; 911430; 1440718; 1320392
718930,Joey King,Actor,2007,18,Uglies (2024) as Actor; Uglies (2024) as Executive Producer; A Family Affair (2024) as Actor; Despicable Me 4 (2024) as Actor; Camp (2023) as Actor,748167; 748167; 987686; 519182; 527969
718930,Aaron Taylor-Johnson,Actor,2002,23,28 Years Later (2025) as Actor; Nosferatu: An Inside Look (2024) as Actor; Nosferatu (2024) as Actor; Kraven the Hunter (2024) as Actor; The Fall Guy (2024) as Actor,1100988; 1409675; 426063; 539972; 746036
1092899,Brad Watson,Director,2004,21,The Bayou (2025) as Director; The Bayou (2025) as Editor; I'll Play Mother (2024) as Director; The Siege (2023) as Director; The Siege (2023) as Editor,1407861; 1407861; 1115985; 1092899; 1092899
1092899,Alan Latham,Producer,1996,29,Stand Your Ground (2025) as Producer; Us or Them (2023) as Producer; Ocean Deep (2023) as Producer; The Siege (2023) as Producer; There's Always Hope (2023) as Producer,1296504; 978419; 1152013; 1092899; 1029988
1092899,Daniel Stisen,Actor,2014,11,Stand Your Ground (2025) as Actor; Stand Your Ground (2025) as Producer; The Siege (2023) as Actor; Last Man Down (2021) as Actor; Last Man Down (2021) as Story,1296504; 1296504; 1092899; 860623; 860623
1092899,Lauren Okadigbo,Actor,2017,8,KIN (2023) as Actor; The Siege (2023) as Actor; The Batman (2022) as Stunts; Uncharted (2022) as Stunt Double; Uncharted (2022) as Stunts,1162264; 1092899; 414906; 335787; 335787
1092899,Yennis Cheung,Actor,1997,28,Mission: Impossible - Dead Reckoning Part One (2023) as Actor; The Siege (2023) as Actor; Eve (2020) as Actor; Death Race: Beyond Anarchy (2018) as Actor; Babes with Blades (2018) as Actor,575264; 1092899; 639135; 401478; 496708
872585,Christopher Nolan,Director,1990,35,The Odyssey (2026) as Director; The Odyssey (2026) as Writer; The Odyssey (2026) as Producer; Sinners (2025) as Thanks; Hans Zimmer & Friends: Diamond in the Desert (2025) as Actor,1368337; 1368337; 1368337; 1233413; 1425725
872585,Christopher Nolan,Producer,1990,35,The Odyssey (2026) as Director; The Odyssey (2026) as Writer; The Odyssey (2026) as Producer; Sinners (2025) as Thanks; Hans Zimmer & Friends: Diamond in the Desert (2025) as Actor,1368337; 1368337; 1368337; 1233413; 1425725
872585,Emma Thomas,Producer,1996,29,The Odyssey (2026) as Producer; Sinners (2025) as Thanks; Oppenheimer (2023) as Producer; To End All War: Oppenheimer & the Atomic Bomb (2023) as Thanks; Catwoman: The Feline Femme Fatale (2021) as Actor,1368337; 1233413; 872585; 1149947; 829707
872585,Charles Roven,Producer,1983,42,Mercy (2026) as Producer; The Killer (2024) as Producer; Oppenheimer (2023) as Producer; Uncharted (2022) as Producer; The Suicide Squad (2021) as Producer,1236153; 970347; 872585; 335787; 436969
872585,Cillian Murphy,Actor,1997,28,28 Years Later Part 2: The Bone Temple (2026) as Executive Producer; Steve (2025) as Actor; Steve (2025) as Producer; 28 Years Later (2025) as Executive Producer; Small Things Like These (2024) as Actor,1272837; 1242404; 1242404; 1100988; 1102493
872585,Emily Blunt,Actor,2003,22,The Dish (2026) as Actor; The Smashing Machine (2025) as Actor; The Untold Story of Mary Poppins: A Special Edition of 20/20 (2024) as Actor; IF (2024) as Actor; The Fall Guy (2024) as Actor,1275779; 760329; 1394473; 639720; 746036
872585,Matt Damon,Actor,1988,37,The Odyssey (2026) as Actor; Kiss of the Spider Woman (2025) as Executive Producer; The Accountant² (2025) as Executive Producer; Unstoppable (2024) as Executive Producer; Small Things Like These (2024) as Producer,1368337; 1214684; 870028; 1101448; 1102493
502356,Aaron Horvath,Director,2010,15,Untitled Super Mario Bros. Movie (2026) as Director; The Super Mario Bros. Movie (2023) as Director; Teen Titans Go! To the Movies (2018) as Director; Teen Titans Go! To the Movies (2018) as Writer; Teen Titans Go! To the Movies (2018) as Producer,1226863; 502356; 474395; 474395; 474395
502356,Michael Jelenic,Director,2005,20,Untitled Super Mario Bros. Movie (2026) as Director; The Super Mario Bros. Movie (2023) as Director; Teen Titans Go! To the Movies (2018) as Writer; Teen Titans Go! To the Movies (2018) as Producer; Scooby-Doo! & Batman: The Brave and the Bold (2018) as Producer,1226863; 502356; 474395; 474395; 484862
502356,Chris Meledandri,Producer,1980,45,Shrek 5 (2026) as Producer; Minions 3 (2026) as Producer; Untitled Super Mario Bros. Movie (2026) as Producer; Sing: Thriller (2024) as Producer; Despicable Me 4 (2024) as Producer,421892; 1315772; 1226863; 1371727; 519182
502356,Shigeru Miyamoto,Producer,1986,39,The Legend of Zelda (2027) as Producer; The Legend of Zelda (2027) as Other; Untitled Super Mario Bros. Movie (2026) as Producer; The Super Mario Bros. Movie (2023) as Producer; 8 Bit Legacy: The Curious History of Video Games (2017) as Actor,1177369; 1177369; 1226863; 502356; 934407
502356,Chris Pratt,Actor,2000,25,Mercy (2026) as Actor; The Electric State (2025) as Actor; Fighting Spirit: A Combat Chaplain's Journey (2024) as Executive Producer; The Tonight Show Starring Jimmy Fallon: 10th Anniversary Special (2024) as Actor; The Garfield Movie (2024) as Actor,1236153; 777443; 1037558; 1296327; 748783
502356,Anya Taylor-Joy,Actor,2014,11,Dune: Part Three (2026) as Actor; The Gorge (2025) as Actor; Nighthawk (2024) as Actor; Highway to Valhalla: In Pursuit of Furiosa (2024) as Actor; Furiosa: A Mad Max Saga (2024) as Actor,1170608; 950396; 1363999; 1327632; 786892
502356,Charlie Day,Actor,2000,25,Honey Don't! (2025) as Actor; Summer of 69 (2025) as Actor; For the Safety of Theo (2023) as Executive Producer; The Saint of Second Chances (2023) as Actor; Fool's Paradise (2023) as Actor,1149504; 1313194; 1131515; 1115128; 553147
569094,Kemp Powers,Director,2020,5,"Spider-Man: Across the Spider-Verse (2023) as Director; Spider-Man: Across the Spider-Verse - Creating the Ultimate Spider-Man Movie (2023) as Actor; Soul, Improvised (2021) as Actor; One Night in Miami... (2020) as Theatre Play; Soul (2020) as Co-Director",569094; 1412329; 752172; 661914; 508442
569094,Justin K. Thompson,Director,2002,23,Spider-Man: Beyond the Spider-Verse (2027) as Director; Spider-Man: Across the Spider-Verse (2023) as Director; Spider-Man: Across the Spider-Verse - Creating the Ultimate Spider-Man Movie (2023) as Actor; Spider-Ham: Caught in a Ham (2019) as Thanks; Spider-Man: Into the Spider-Verse (2018) as Production Design,911916; 569094; 1412329; 583055; 324857
569094,Joaquim Dos Santos,Director,2009,16,Spider-Man: Across the Spider-Verse (2023) as Director; Spider-Man: Across the Spider-Verse - Creating the Ultimate Spider-Man Movie (2023) as Actor; Gravity (2013) as Rotoscoping Artist; Superman/Shazam!: The Return of Black Adam (2010) as Director; Superman/Shazam!: The Return of Black Adam (2010) as Producer,569094; 1412329; 49047; 43641; 43641
569094,Avi Arad,Producer,1991,34,Spider-Man: Beyond the Spider-Verse (2027) as Producer; The Legend of Zelda (2027) as Producer; Spider-Man: Brand New Day (2026) as Executive Producer; Kraven the Hunter (2024) as Producer; Venom: The Last Dance (2024) as Producer,911916; 1177369; 969681; 539972; 912649
569094,Christina Steinberg,Producer,1994,31,Spider-Man: Beyond the Spider-Verse (2027) as Executive Producer; Spider-Man: Across the Spider-Verse (2023) as Producer; Spider-Man: Across the Spider-Verse - Creating the Ultimate Spider-Man Movie (2023) as Actor; Spider-Man: Into the Spider-Verse (2018) as Producer; Rise of the Guardians (2012) as Producer,911916; 569094; 1412329; 324857; 81188
569094,Amy Pascal,Producer,2010,15,Spider-Man: Beyond the Spider-Verse (2027) as Producer; Untitled Chronicles of Narnia Film #1 (2026) as Producer; Spider-Man: Brand New Day (2026) as Producer; Project Hail Mary (2026) as Producer; Jay Kelly (2025) as Producer,911916; 1147572; 969681; 687163; 1069905
569094,Phil Lord,Producer,2006,19,Spider-Man: Beyond the Spider-Verse (2027) as Producer; Spider-Man: Beyond the Spider-Verse (2027) as Writer; Project Hail Mary (2026) as Director; Project Hail Mary (2026) as Producer; Three Bags Full: A Sheep Detective Movie (2026) as Executive Producer,911916; 911916; 687163; 687163; 1301421
569094,Christopher Miller,Producer,1997,28,Spider-Man: Beyond the Spider-Verse (2027) as Producer; Spider-Man: Beyond the Spider-Verse (2027) as Writer; Project Hail Mary (2026) as Director; Project Hail Mary (2026) as Producer; Three Bags Full: A Sheep Detective Movie (2026) as Executive Producer,911916; 911916; 687163; 687163; 1301421
569094,Shameik Moore,Actor,2011,14,Spider-Man: Beyond the Spider-Verse (2027) as Actor; One Spoon of Chocolate (2025) as Actor; The Gutter (2024) as Actor; The Spider Within: A Spider-Verse Story (2023) as Actor; Spider-Man: Across the Spider-Verse (2023) as Actor,911916; 1290792; 1242357; 1106299; 569094
569094,Hailee Steinfeld,Actor,2009,16,Spider-Man: Beyond the Spider-Verse (2027) as Actor; Sinners (2025) as Actor; The Marvels (2023) as Actor; Spider-Man: Across the Spider-Verse (2023) as Actor; Marvel Studios Assembled: The Making of Hawkeye (2022) as Actor,911916; 1233413; 609681; 569094; 936643
569094,Brian Tyree Henry,Actor,2014,11,Spider-Man: Beyond the Spider-Verse (2027) as Actor; The Fire Inside (2024) as Actor; Transformers One (2024) as Actor; Godzilla x Kong: The New Empire (2024) as Actor; The Spider Within: A Spider-Verse Story (2023) as Actor,911916; 610219; 698687; 823464; 1106299
298618,Andy Muschietti,Director,1994,31,The Electric State (2025) as Executive Producer; Norita (2024) as Executive Producer; Música (2024) as Actor; Making The Flash: Worlds Collide (2023) as Actor; Making The Flash: Worlds Collide (2023) as Thanks,777443; 1300506; 968441; 1178489; 1178489
298618,Michael Disco,Producer,2006,19,Making The Flash: Worlds Collide (2023) as Thanks; The Flash (2023) as Producer; Memoirs of a Fighter (2022) as Producer; The Many Saints of Newark (2021) as Executive Producer; The Kitchen (2019) as Executive Producer,1178489; 298618; 999634; 524369; 487680
298618,Bárbara Muschietti,Producer,1996,29,The Electric State (2025) as Executive Producer; Norita (2024) as Executive Producer; Making The Flash: Worlds Collide (2023) as Actor; Making The Flash: Worlds Collide (2023) as Thanks; The Flash: Saga of the Scarlet Speedster (2023) as Actor,777443; 1300506; 1178489; 1178489; 1155289
298618,Ezra Miller,Actor,2009,16,Making The Flash: Worlds Collide (2023) as Actor; Making The Flash: Worlds Collide (2023) as Thanks; The Flash: Saga of the Scarlet Speedster (2023) as Actor; The Flash (2023) as Actor; Dalíland (2022) as Actor,1178489; 1178489; 1155289; 298618; 522925
298618,Sasha Calle,Actor,2017,8,On Swift Horses (2025) as Actor; In the Summers (2024) as Actor; Making The Flash: Worlds Collide (2023) as Actor; Making The Flash: Worlds Collide (2023) as Thanks; Verano de película 3 (2023) as Actor,1092506; 1151082; 1178489; 1178489; 1142068
298618,Michael Keaton,Actor,1978,47,Goodrich (2024) as Actor; Goodrich (2024) as Executive Producer; Beetlejuice Beetlejuice (2024) as Actor; Knox Goes Away (2024) as Actor; Knox Goes Away (2024) as Director,1088096; 1088096; 917496; 972614; 972614
385687,Louis Leterrier,Director,2002,23,Strays (2023) as Producer; Fast X (2023) as Director; Fast & Furious Greatest Moments: Refuelled (2023) as Actor; The Takedown (2022) as Director; The Deep House (2021) as Associate Producer,912908; 385687; 1158476; 785985; 672582
385687,Justin Lin,Producer,1997,28,Last Days (2025) as Director; Last Days (2025) as Producer; Fast X (2023) as Producer; Fast X (2023) as Screenplay; Fast X (2023) as Story,1093402; 1093402; 385687; 385687; 385687
385687,Neal H. Moritz,Producer,1990,35,Sonic the Hedgehog 4 (2027) as Producer; Afterburn (2025) as Producer; I Know What You Did Last Summer (2025) as Producer; Sonic the Hedgehog 3 (2024) as Producer; Fast X (2023) as Producer,1401586; 507244; 1083433; 939243; 385687
385687,Jeff Kirschenbaum,Producer,1999,26,Jackpot! (2024) as Producer; A Family Affair (2024) as Producer; Damsel (2024) as Producer; Anyone But You (2023) as Producer; Fast X (2023) as Producer,1094138; 987686; 763215; 1072790; 385687
385687,Samantha Vincent,Producer,2009,16,Fast X (2023) as Producer; F9 (2021) as Producer; The Fate of the Furious (2017) as Executive Producer; xXx: Return of Xander Cage (2017) as Producer; The Last Witch Hunter (2015) as Executive Producer,385687; 385128; 337339; 47971; 274854
385687,Vin Diesel,Producer,1984,41,Fast X (2023) as Actor; Fast X (2023) as Producer; Fast & Furious Greatest Moments: Refuelled (2023) as Actor; Guardians of the Galaxy Vol. 3 (2023) as Actor; The Guardians of the Galaxy Holiday Special (2022) as Actor,385687; 385687; 1158476; 447365; 774752
385687,Vin Diesel,Actor,1984,41,Fast X (2023) as Actor; Fast X (2023) as Producer; Fast & Furious Greatest Moments: Refuelled (2023) as Actor; Guardians of the Galaxy Vol. 3 (2023) as Actor; The Guardians of the Galaxy Holiday Special (2022) as Actor,385687; 385687; 1158476; 447365; 774752
385687,Michelle Rodriguez,Actor,2000,25,The Private Lives of Jordi Molla' & Domingo Zapata (2024) as Actor; Fast X (2023) as Actor; Fast & Furious Greatest Moments: Refuelled (2023) as Actor; Dungeons & Dragons: Honor Among Thieves (2023) as Actor; Gianluca Vacchi - Mucho Más (2022) as Actor,1390228; 385687; 1158476; 493529; 979783
385687,Tyrese Gibson,Actor,2000,25,Bad Hombres (2025) as Actor; 1992 (2024) as Actor; Bloodline Killer (2024) as Actor; Fluxx (2024) as Actor; Bosco (2024) as Actor,1054866; 413846; 1058710; 942628; 1175351
346698,Greta Gerwig,Director,2006,19,Untitled Chronicles of Narnia Film #1 (2026) as Director; Untitled Chronicles of Narnia Film #1 (2026) as Writer; Jay Kelly (2025) as Actor; Pavements (2025) as Actor; Snow White (2025) as Additional Writing,1147572; 1147572; 1069905; 1063307; 447273
346698,Robbie Brenner,Producer,2001,24,Masters of the Universe (2026) as Producer; Barbie (2023) as Producer; Call Jane (2022) as Producer; The In Between (2022) as Producer; Burden (2020) as Producer,454639; 346698; 579496; 818750; 424201
346698,David Heyman,Producer,1970,55,Jay Kelly (2025) as Producer; The Rivals of Amziah King (2025) as Producer; Wonka (2023) as Producer; Barbie (2023) as Producer; White Noise (2022) as Producer,1069905; 1124142; 787699; 346698; 744594
346698,Tom Ackerley,Producer,2004,21,Wuthering Heights (2026) as Producer; Borderline (2025) as Producer; My Old Ass (2024) as Producer; Saltburn (2023) as Executive Producer; Barbie (2023) as Producer,1316092; 1013482; 947891; 930564; 346698
346698,Margot Robbie,Producer,2008,17,Wuthering Heights (2026) as Actor; Wuthering Heights (2026) as Producer; A Big Bold Beautiful Journey (2025) as Actor; Borderline (2025) as Executive Producer; My Old Ass (2024) as Producer,1316092; 1316092; 1241921; 1013482; 947891
346698,Margot Robbie,Actor,2008,17,Wuthering Heights (2026) as Actor; Wuthering Heights (2026) as Producer; A Big Bold Beautiful Journey (2025) as Actor; Borderline (2025) as Executive Producer; My Old Ass (2024) as Producer,1316092; 1316092; 1241921; 1013482; 947891
346698,Ryan Gosling,Actor,1996,29,Star Wars: Starfighter (2027) as Actor; Project Hail Mary (2026) as Actor; Project Hail Mary (2026) as Producer; Hell of a Summer (2025) as Thanks; The Actor (2025) as Executive Producer,1417668; 687163; 687163; 999243; 800367
346698,America Ferrera,Actor,2002,23,Dumb Money (2023) as Actor; Barbie (2023) as Actor; Rita Moreno: Just a Girl Who Decided to Go for It (2021) as Actor; Every Vote Counts: A Celebration of Democracy (2020) as Actor; How to Train Your Dragon: Homecoming (2019) as Actor,792293; 346698; 776526; 759348; 638507
921636,Tyler Spindel,Director,2008,17,"Kinda Pregnant (2025) as Actor; Kinda Pregnant (2025) as Actor; Kinda Pregnant (2025) as Director; The Out-Laws (2023) as Director; Rob Schneider: Asian Momma, Mexican Kids (2020) as Director",1212142; 1212142; 1212142; 921636; 725082
921636,Adam Sandler,Producer,1989,36,Jay Kelly (2025) as Actor; Happy Gilmore 2 (2025) as Actor; Happy Gilmore 2 (2025) as Screenplay; Happy Gilmore 2 (2025) as Producer; SNL50: The Homecoming Concert (2025) as Actor,1069905; 1263256; 1263256; 1263256; 1433330
921636,Adam Devine,Producer,2007,18,Fixed (2025) as Actor; The Out-Laws (2023) as Actor; The Out-Laws (2023) as Producer; Reindeer in Here (2022) as Actor; Extinct (2021) as Actor,537921; 921636; 921636; 1026561; 664236
921636,Allen Covert,Producer,1989,36,Leo (2023) as Executive Producer; The Out-Laws (2023) as Producer; Murder Mystery 2 (2023) as Producer; Home Team (2022) as Actor; Home Team (2022) as Producer,1075794; 921636; 638974; 817648; 817648
921636,Adam Devine,Actor,2007,18,Fixed (2025) as Actor; The Out-Laws (2023) as Actor; The Out-Laws (2023) as Producer; Reindeer in Here (2022) as Actor; Extinct (2021) as Actor,537921; 921636; 921636; 1026561; 664236
921636,Nina Dobrev,Actor,2006,19,Reunion (2024) as Actor; The Bricklayer (2023) as Actor; Sick Girl (2023) as Actor; Sick Girl (2023) as Executive Producer; The League (2023) as Executive Producer,869597; 927107; 618165; 618165; 1115095
921636,Pierce Brosnan,Actor,1979,46,Giant (2025) as Actor; The Thursday Murder Club (2025) as Actor; Four Letters of Love (2025) as Actor; The Unholy Trinity (2025) as Actor; The King of Kings (2025) as Actor,1078581; 744653; 1293244; 1195518; 1181107
575264,Christopher McQuarrie,Director,1993,32,Mission: Impossible - The Final Reckoning (2025) as Producer; Mission: Impossible - The Final Reckoning (2025) as Writer; Mission: Impossible - The Final Reckoning (2025) as Director; Tom Cruise: The Last Movie Star (2023) as Actor; Mission: Impossible - Dead Reckoning Part One (2023) as Writer,575265; 575265; 575265; 1133142; 575264
575264,Christopher McQuarrie,Producer,1993,32,Mission: Impossible - The Final Reckoning (2025) as Producer; Mission: Impossible - The Final Reckoning (2025) as Writer; Mission: Impossible - The Final Reckoning (2025) as Director; Tom Cruise: The Last Movie Star (2023) as Actor; Mission: Impossible - Dead Reckoning Part One (2023) as Writer,575265; 575265; 575265; 1133142; 575264
